,city,st_short,st_long,county,city_alias
27123,Ellisville,MS,Mississippi,JONES,Oak Bowery
27124,Ellisville,MS,Mississippi,JONES,Ellisville Junction
27125,Ellisville,MS,Mississippi,JONES,Johnson
27126,Ellisville,MS,Mississippi,JONES,Maybell
27127,Ellisville,MS,Mississippi,JONES,Walters
27128,Ellisville,MS,Mississippi,JONES,Ellisville
27129,Ellisville,MS,Mississippi,JONES,Crotts
27130,Ellisville,MS,Mississippi,JONES,Pecan Grove
27131,Heidelberg,MS,Mississippi,JASPER,Stafford Springs
27132,Heidelberg,MS,Mississippi,JASPER,Heidelberg
27133,Laurel,MS,Mississippi,JONES,Calhoun
27134,Laurel,MS,Mississippi,JONES,Cleo
27135,Laurel,MS,Mississippi,JONES,Myrick
27136,Laurel,MS,Mississippi,JONES,Pine Belt Reg
27137,Laurel,MS,Mississippi,JONES,Laurel
27138,Laurel,MS,Mississippi,JONES,Tuckers Crossing
27139,Laurel,MS,Mississippi,JONES,Glade
27140,Laurel,MS,Mississippi,JONES,Pine Belt Regional Airport
27141,Laurel,MS,Mississippi,JONES,Shady Grove
27142,Laurel,MS,Mississippi,JONES,Antioch
27143,Laurel,MS,Mississippi,JONES,Hoy
27144,Laurel,MS,Mississippi,JONES,Lightsey
27145,Laurel,MS,Mississippi,JONES,Limbert
27146,Laurel,MS,Mississippi,JONES,Powers
27147,Laurel,MS,Mississippi,JONES,Errata
27148,Laurel,MS,Mississippi,JONES,Strengthford
27149,Laurel,MS,Mississippi,JONES,Pendorff
27150,Laurel,MS,Mississippi,JONES,Pineview
27151,Leakesville,MS,Mississippi,GREENE,Jonathan
27152,Leakesville,MS,Mississippi,GREENE,Hillman
27153,Leakesville,MS,Mississippi,GREENE,Leakesville
27154,Lucedale,MS,Mississippi,GEORGE,Latonia
27155,Lucedale,MS,Mississippi,GEORGE,Movella
27156,Lucedale,MS,Mississippi,GEORGE,Lucedale
27157,Lucedale,MS,Mississippi,GEORGE,Harleston
27158,Lucedale,MS,Mississippi,GEORGE,Shipman
27159,Lucedale,MS,Mississippi,GEORGE,Agricola
27160,Lucedale,MS,Mississippi,GEORGE,Basin
27161,Lucedale,MS,Mississippi,GEORGE,Merrill
27162,Lucedale,MS,Mississippi,GEORGE,Vernal
27163,Lumberton,MS,Mississippi,LAMAR,Seneca
27164,Lumberton,MS,Mississippi,LAMAR,Villa Ridge
27165,Lumberton,MS,Mississippi,LAMAR,Baxterville
27166,Lumberton,MS,Mississippi,LAMAR,Lumberton
27167,Lumberton,MS,Mississippi,LAMAR,Pistol Ridge
27168,Lumberton,MS,Mississippi,LAMAR,Talowah
27169,Lumberton,MS,Mississippi,LAMAR,Wells Town
27170,Lumberton,MS,Mississippi,LAMAR,Carnes
27171,Mc Lain,MS,Mississippi,GREENE,Benndale
27172,Mc Lain,MS,Mississippi,GREENE,Mclain
27173,Mc Lain,MS,Mississippi,GREENE,Avent
27174,Mc Lain,MS,Mississippi,GREENE,Leaf
27175,Mc Lain,MS,Mississippi,GREENE,Mc Lain
27176,Mc Neill,MS,Mississippi,PEARL RIVER,Mcneill
27177,Mc Neill,MS,Mississippi,PEARL RIVER,Mc Neill
27178,Moselle,MS,Mississippi,JONES,Moselle
27179,Moselle,MS,Mississippi,JONES,Oak Grove
27180,Moselle,MS,Mississippi,JONES,Rainey
27181,Moss,MS,Mississippi,JASPER,Moss
27182,Neely,MS,Mississippi,GREENE,Neely
27183,New Augusta,MS,Mississippi,PERRY,Hintonville
27184,New Augusta,MS,Mississippi,PERRY,Belleville
27185,New Augusta,MS,Mississippi,PERRY,New Augusta
27186,New Augusta,MS,Mississippi,PERRY,Mahned
27187,New Augusta,MS,Mississippi,PERRY,Wingate
27188,Nicholson,MS,Mississippi,PEARL RIVER,Nicholson
27189,Ovett,MS,Mississippi,JONES,Blodgett
27190,Ovett,MS,Mississippi,JONES,Ovett
27191,Ovett,MS,Mississippi,JONES,Ouetti
27192,Petal,MS,Mississippi,FORREST,Harvey
27193,Petal,MS,Mississippi,FORREST,Petal
27194,Picayune,MS,Mississippi,PEARL RIVER,Industrial
27195,Picayune,MS,Mississippi,PEARL RIVER,Greenbrier Park
27196,Picayune,MS,Mississippi,PEARL RIVER,Picayune
27197,Picayune,MS,Mississippi,PEARL RIVER,Goodyear
27198,Picayune,MS,Mississippi,PEARL RIVER,Richardson
27199,Picayune,MS,Mississippi,PEARL RIVER,Cybur
27200,Picayune,MS,Mississippi,PEARL RIVER,Caesar
27201,Poplarville,MS,Mississippi,PEARL RIVER,Hillsdale
27202,Poplarville,MS,Mississippi,PEARL RIVER,Savannah
27203,Poplarville,MS,Mississippi,PEARL RIVER,Barth
27204,Poplarville,MS,Mississippi,PEARL RIVER,Crossroads
27205,Poplarville,MS,Mississippi,PEARL RIVER,Poplarville
27206,Poplarville,MS,Mississippi,PEARL RIVER,Derby
27207,Poplarville,MS,Mississippi,PEARL RIVER,Fords Creek
27208,Poplarville,MS,Mississippi,PEARL RIVER,West Poplarville
27209,Prentiss,MS,Mississippi,JEFFERSON DAVIS,Lucas
27210,Prentiss,MS,Mississippi,JEFFERSON DAVIS,Mount Carmel
27211,Prentiss,MS,Mississippi,JEFFERSON DAVIS,Terrell
27212,Prentiss,MS,Mississippi,JEFFERSON DAVIS,Prentiss
27213,Purvis,MS,Mississippi,LAMAR,Rock Hill
27214,Purvis,MS,Mississippi,LAMAR,Pine Ridge
27215,Purvis,MS,Mississippi,LAMAR,Purvis
27216,Richton,MS,Mississippi,PERRY,Rhodes
27217,Richton,MS,Mississippi,PERRY,East Side
27218,Richton,MS,Mississippi,PERRY,Piave
27219,Richton,MS,Mississippi,PERRY,Richton
27220,Richton,MS,Mississippi,PERRY,Good Hope
27221,Richton,MS,Mississippi,PERRY,Sand Hill
27222,Richton,MS,Mississippi,PERRY,Mcswain
27223,Sandersville,MS,Mississippi,JONES,Sandersville
27224,Sandersville,MS,Mississippi,JONES,Rogerslacy
27225,Sandy Hook,MS,Mississippi,MARION,Sandy Hook
27226,Seminary,MS,Mississippi,COVINGTON,Seminary
27227,Seminary,MS,Mississippi,COVINGTON,Eminence
27228,Seminary,MS,Mississippi,COVINGTON,Gandsi
27229,Seminary,MS,Mississippi,COVINGTON,Sanford
27230,Soso,MS,Mississippi,JONES,Soso
27231,Stringer,MS,Mississippi,JASPER,Stringer
27232,Sumrall,MS,Mississippi,LAMAR,Oloh
27233,Sumrall,MS,Mississippi,LAMAR,Higgins
27234,Sumrall,MS,Mississippi,LAMAR,Sumrall
27235,Sumrall,MS,Mississippi,LAMAR,Melba
27236,Foxworth,MS,Mississippi,MARION,Foxworth
27237,Foxworth,MS,Mississippi,MARION,Cheraw
27238,Foxworth,MS,Mississippi,MARION,Jamestown
27239,Foxworth,MS,Mississippi,MARION,Morgantown
27240,Foxworth,MS,Mississippi,MARION,Pittman
27241,Foxworth,MS,Mississippi,MARION,Whitebluff
27242,Foxworth,MS,Mississippi,MARION,Pickwick
27243,Gulfport,MS,Mississippi,HARRISON,Gpt
27244,Gulfport,MS,Mississippi,HARRISON,Us Nav Const Batt
27245,Gulfport,MS,Mississippi,HARRISON,Gulfport
27246,Gulfport,MS,Mississippi,HARRISON,Orange Grove
27247,Bay Saint Louis,MS,Mississippi,HANCOCK,Bay Saint Louis
27248,Bay Saint Louis,MS,Mississippi,HANCOCK,St Louis
27249,Bay Saint Louis,MS,Mississippi,HANCOCK,Waveland
27250,Bay Saint Louis,MS,Mississippi,HANCOCK,Bayside Park
27251,Bay Saint Louis,MS,Mississippi,HANCOCK,Stennis Space Center
27252,Bay Saint Louis,MS,Mississippi,HANCOCK,Stennis Ctr
27253,Bay Saint Louis,MS,Mississippi,HANCOCK,Bay St Louis
27254,Bay Saint Louis,MS,Mississippi,HANCOCK,Mississippi Test Facility
27255,Stennis Space Center,MS,Mississippi,HANCOCK,Bay St Louis
27256,Stennis Space Center,MS,Mississippi,HANCOCK,Naval Ocean O Graphic
27257,Stennis Space Center,MS,Mississippi,HANCOCK,Stennis Space Center
27258,Stennis Space Center,MS,Mississippi,HANCOCK,Navocean O
27259,Stennis Space Center,MS,Mississippi,HANCOCK,Stennis Sp Ct
27260,Stennis Space Center,MS,Mississippi,HANCOCK,Stennis Ctr
27261,Stennis Space Center,MS,Mississippi,HANCOCK,Bay Saint Louis
27262,Diamondhead,MS,Mississippi,HANCOCK,Bay Saint Louis
27263,Diamondhead,MS,Mississippi,HANCOCK,Diamondhead
27264,Diamondhead,MS,Mississippi,HANCOCK,Bay St Louis
27265,N S T L,MS,Mississippi,HANCOCK,N S T L
27266,Stennis Space Center,MS,Mississippi,HANCOCK,Mississippi Test Facility
27267,Stennis Space Center,MS,Mississippi,HANCOCK,National Space Technology La
27268,Stennis Space Center,MS,Mississippi,HANCOCK,Stennis Spc Ctr
27269,Biloxi,MS,Mississippi,HARRISON,Blx
27270,Biloxi,MS,Mississippi,HARRISON,Biloxi
27271,Biloxi,MS,Mississippi,HARRISON,West Biloxi
27272,Biloxi,MS,Mississippi,HARRISON,Boloxi
27273,Biloxi,MS,Mississippi,HARRISON,St Martin
27274,Biloxi,MS,Mississippi,HARRISON,Saint Martin
27275,Biloxi,MS,Mississippi,HARRISON,Keesler AFB
27276,Biloxi,MS,Mississippi,HARRISON,Keesler Field
27277,Biloxi,MS,Mississippi,HARRISON,Keesler Air Force Base
27278,Diberville,MS,Mississippi,HARRISON,Diberville
27279,Diberville,MS,Mississippi,HARRISON,Biloxi
27280,Escatawpa,MS,Mississippi,JACKSON,Escatawpa
27281,Gautier,MS,Mississippi,JACKSON,Iowana
27282,Gautier,MS,Mississippi,JACKSON,Gautier
27283,Hurley,MS,Mississippi,JACKSON,Hurley
27284,Kiln,MS,Mississippi,HANCOCK,Kiln
27285,Lakeshore,MS,Mississippi,HANCOCK,Ansley
27286,Lakeshore,MS,Mississippi,HANCOCK,Clermont Hbr
27287,Lakeshore,MS,Mississippi,HANCOCK,Lakeshore
27288,Lakeshore,MS,Mississippi,HANCOCK,Clermont Harbor
27289,Long Beach,MS,Mississippi,HARRISON,Long Beach
27290,Mc Henry,MS,Mississippi,STONE,Mchenry
27291,Mc Henry,MS,Mississippi,STONE,Mc Henry
27292,Moss Point,MS,Mississippi,JACKSON,Moss Point
27293,Moss Point,MS,Mississippi,JACKSON,Moss Pt
27294,Moss Point,MS,Mississippi,JACKSON,Eastside
27295,Moss Point,MS,Mississippi,JACKSON,Pascagoula
27296,Moss Point,MS,Mississippi,JACKSON,East Moss Point
27297,Moss Point,MS,Mississippi,JACKSON,Kreole
27298,Ocean Springs,MS,Mississippi,JACKSON,Gulf Hills
27299,Ocean Springs,MS,Mississippi,JACKSON,Larue
27300,Ocean Springs,MS,Mississippi,JACKSON,Windsor Park
27301,Ocean Springs,MS,Mississippi,JACKSON,Fontainebleau
27302,Ocean Springs,MS,Mississippi,JACKSON,Gulf Islands National Seasho
27303,Ocean Springs,MS,Mississippi,JACKSON,Gulf Park Estates
27304,Ocean Springs,MS,Mississippi,JACKSON,Latimer
27305,Ocean Springs,MS,Mississippi,JACKSON,Polfry
27306,Ocean Springs,MS,Mississippi,JACKSON,Ocean Springs
27307,Vancleave,MS,Mississippi,JACKSON,Van Cleave
27308,Vancleave,MS,Mississippi,JACKSON,Vancleave
27309,Vancleave,MS,Mississippi,JACKSON,Ocean Springs
27310,Vancleave,MS,Mississippi,JACKSON,Ocean Spgs
27311,Ocean Springs,MS,Mississippi,JACKSON,Ocean Spgs
27312,Pascagoula,MS,Mississippi,JACKSON,Navy Homeport
27313,Pascagoula,MS,Mississippi,JACKSON,Orange Grove
27314,Pascagoula,MS,Mississippi,JACKSON,Three Rivers
27315,Pascagoula,MS,Mississippi,JACKSON,Helena
27316,Pascagoula,MS,Mississippi,JACKSON,Pasgoula
27317,Pascagoula,MS,Mississippi,JACKSON,Wade
27318,Pascagoula,MS,Mississippi,JACKSON,Bigpoint
27319,Pascagoula,MS,Mississippi,JACKSON,Eastlawn
27320,Pascagoula,MS,Mississippi,JACKSON,Pascagoula
27321,Pascagoula,MS,Mississippi,JACKSON,Pecan
27322,Pass Christian,MS,Mississippi,HARRISON,Pass Chris
27323,Pass Christian,MS,Mississippi,HARRISON,Pass Christin
27324,Pass Christian,MS,Mississippi,HARRISON,Pass Christian
27325,Pass Christian,MS,Mississippi,HARRISON,Cuevas
27326,Pearlington,MS,Mississippi,HANCOCK,Belle Isle
27327,Pearlington,MS,Mississippi,HANCOCK,Pearlington
27328,Perkinston,MS,Mississippi,STONE,Daisy Vestry
27329,Perkinston,MS,Mississippi,STONE,Inda
27330,Perkinston,MS,Mississippi,STONE,Big Level
27331,Perkinston,MS,Mississippi,STONE,Crane Creek
27332,Perkinston,MS,Mississippi,STONE,Ten Mile
27333,Perkinston,MS,Mississippi,STONE,Perkinston
27334,Perkinston,MS,Mississippi,STONE,Necaise
27335,Perkinston,MS,Mississippi,STONE,Riceville
27336,Perkinston,MS,Mississippi,STONE,Sellers
27337,Perkinston,MS,Mississippi,STONE,Silver Run
27338,Saucier,MS,Mississippi,HARRISON,Saucier
27339,Saucier,MS,Mississippi,HARRISON,Airey
27340,Saucier,MS,Mississippi,HARRISON,Wortham
27341,Saucier,MS,Mississippi,HARRISON,Success
27342,Saucier,MS,Mississippi,HARRISON,Howison
27343,Waveland,MS,Mississippi,HANCOCK,Waveland
27344,Wiggins,MS,Mississippi,STONE,Wiggins
27345,Wiggins,MS,Mississippi,STONE,Whites Crossing
27346,Pascagoula,MS,Mississippi,JACKSON,Pascagoula Naval Air Station
27347,Brookhaven,MS,Mississippi,LINCOLN,Pearlhaven
27348,Brookhaven,MS,Mississippi,LINCOLN,Brookhaven
27349,Brookhaven,MS,Mississippi,LINCOLN,Heucks
27350,Brookhaven,MS,Mississippi,LINCOLN,New Sight
27351,Brookhaven,MS,Mississippi,LINCOLN,Fair River
27352,Brookhaven,MS,Mississippi,LINCOLN,Lucien
27353,Brookhaven,MS,Mississippi,LINCOLN,Fair Oaks Springs
27354,Brookhaven,MS,Mississippi,LINCOLN,Redstar
27355,Brookhaven,MS,Mississippi,LINCOLN,West Lincoln
27356,Brookhaven,MS,Mississippi,LINCOLN,Friendship
27357,Brookhaven,MS,Mississippi,LINCOLN,Cobbs
27358,Brookhaven,MS,Mississippi,LINCOLN,Union Hall
27359,Brookhaven,MS,Mississippi,LINCOLN,Bhaven
27360,Brookhaven,MS,Mississippi,LINCOLN,East Lincoln
27361,Brookhaven,MS,Mississippi,LINCOLN,Zetus
27362,Bogue Chitto,MS,Mississippi,LINCOLN,Bouge Chitto
27363,Bogue Chitto,MS,Mississippi,LINCOLN,Norfield
27364,Bogue Chitto,MS,Mississippi,LINCOLN,Bogue Chitto
27365,Bogue Chitto,MS,Mississippi,LINCOLN,Arlington
27366,Bude,MS,Mississippi,FRANKLIN,Bude
27367,Centreville,MS,Mississippi,WILKINSON,Centreville
27368,Chatawa,MS,Mississippi,PIKE,Chatawa
27369,Crosby,MS,Mississippi,AMITE,Coles
27370,Crosby,MS,Mississippi,AMITE,Rosetta
27371,Crosby,MS,Mississippi,AMITE,Darrington
27372,Crosby,MS,Mississippi,AMITE,Saukum
27373,Crosby,MS,Mississippi,AMITE,Perrytown
27374,Crosby,MS,Mississippi,AMITE,Crosby
27375,Fernwood,MS,Mississippi,PIKE,Farwood
27376,Fernwood,MS,Mississippi,PIKE,Fernwood
27377,Gloster,MS,Mississippi,AMITE,Homochitto
27378,Gloster,MS,Mississippi,AMITE,Gloster
27379,Gloster,MS,Mississippi,AMITE,White Cap
27380,Gloster,MS,Mississippi,AMITE,Cassels
27381,Gloster,MS,Mississippi,AMITE,Eunice
27382,Gloster,MS,Mississippi,AMITE,Ariel
27383,Gloster,MS,Mississippi,AMITE,Bewelcome
27384,Gloster,MS,Mississippi,AMITE,Tatum
27385,Jayess,MS,Mississippi,LAWRENCE,Enon
27386,Jayess,MS,Mississippi,LAWRENCE,Bristers
27387,Jayess,MS,Mississippi,LAWRENCE,Bristers Store
27388,Jayess,MS,Mississippi,LAWRENCE,Topeka
27389,Jayess,MS,Mississippi,LAWRENCE,Jayess
27390,Jayess,MS,Mississippi,LAWRENCE,Sartinsville
27391,Kokomo,MS,Mississippi,MARION,Kokomo
27392,Kokomo,MS,Mississippi,MARION,Darbun
27393,Liberty,MS,Mississippi,AMITE,Liberty
27394,Mc Call Creek,MS,Mississippi,FRANKLIN,Mccall Creek
27395,Mc Call Creek,MS,Mississippi,FRANKLIN,Eddiceton
27396,Mc Call Creek,MS,Mississippi,FRANKLIN,Quentin
27397,Mc Call Creek,MS,Mississippi,FRANKLIN,Mc Call Creek
27398,Mccomb,MS,Mississippi,PIKE,Bear Town
27399,Mccomb,MS,Mississippi,PIKE,South Mccomb
27400,Mccomb,MS,Mississippi,PIKE,Barto
27401,Mccomb,MS,Mississippi,PIKE,Mccomb
27402,Mccomb,MS,Mississippi,PIKE,Bacots
27403,Mccomb,MS,Mississippi,PIKE,Holmesville
27404,Mccomb,MS,Mississippi,PIKE,Progress
27405,Magnolia,MS,Mississippi,PIKE,Magnolia
27406,Magnolia,MS,Mississippi,PIKE,Jennings
27407,Meadville,MS,Mississippi,FRANKLIN,Meadville
27408,Meadville,MS,Mississippi,FRANKLIN,Meedville
27409,Meadville,MS,Mississippi,FRANKLIN,Mile Branch
27410,Meadville,MS,Mississippi,FRANKLIN,Monroe
27411,Meadville,MS,Mississippi,FRANKLIN,Bunkley
27412,Monticello,MS,Mississippi,LAWRENCE,Robinwood
27413,Monticello,MS,Mississippi,LAWRENCE,Monticello
27414,Monticello,MS,Mississippi,LAWRENCE,Tilton
27415,Monticello,MS,Mississippi,LAWRENCE,Wanilla
27416,Monticello,MS,Mississippi,LAWRENCE,Oma
27417,Monticello,MS,Mississippi,LAWRENCE,Rosella
27418,Oak Vale,MS,Mississippi,LAWRENCE,Society Hill
27419,Oak Vale,MS,Mississippi,LAWRENCE,Oak Vale
27420,Osyka,MS,Mississippi,PIKE,Gillsburg
27421,Osyka,MS,Mississippi,PIKE,Osyka
27422,Roxie,MS,Mississippi,FRANKLIN,Cranfield
27423,Roxie,MS,Mississippi,FRANKLIN,Oldenburg
27424,Roxie,MS,Mississippi,FRANKLIN,Hamburg
27425,Roxie,MS,Mississippi,FRANKLIN,Leesdale
27426,Roxie,MS,Mississippi,FRANKLIN,Kirby
27427,Roxie,MS,Mississippi,FRANKLIN,Knoxville
27428,Roxie,MS,Mississippi,FRANKLIN,Garden City
27429,Roxie,MS,Mississippi,FRANKLIN,Roxie
27430,Roxie,MS,Mississippi,FRANKLIN,White Apple
27431,Ruth,MS,Mississippi,LINCOLN,Ruth
27432,Ruth,MS,Mississippi,LINCOLN,Sauls
27433,Silver Creek,MS,Mississippi,LAWRENCE,Silver Creek
27434,Silver Creek,MS,Mississippi,LAWRENCE,Arm
27435,Smithdale,MS,Mississippi,AMITE,Thompson
27436,Smithdale,MS,Mississippi,AMITE,Auburn
27437,Smithdale,MS,Mississippi,AMITE,Eastfork
27438,Smithdale,MS,Mississippi,AMITE,Smithdale
27439,Sontag,MS,Mississippi,LAWRENCE,Sontag
27440,Summit,MS,Mississippi,PIKE,Topisaw
27441,Summit,MS,Mississippi,PIKE,Johnston
27442,Summit,MS,Mississippi,PIKE,Summit
27443,Summit,MS,Mississippi,PIKE,Irene
27444,Summit,MS,Mississippi,PIKE,Mcelveen
27445,Summit,MS,Mississippi,PIKE,Mars Hill
27446,Summit,MS,Mississippi,PIKE,Pricedale
27447,Tylertown,MS,Mississippi,WALTHALL,Salem
27448,Tylertown,MS,Mississippi,WALTHALL,Knoxo
27449,Tylertown,MS,Mississippi,WALTHALL,Lexie
27450,Tylertown,MS,Mississippi,WALTHALL,Mesa
27451,Tylertown,MS,Mississippi,WALTHALL,Tylertown
27452,Tylertown,MS,Mississippi,WALTHALL,Dexter
27453,Union Church,MS,Mississippi,JEFFERSON,Union Church
27454,Woodville,MS,Mississippi,WILKINSON,Ashwood
27455,Woodville,MS,Mississippi,WILKINSON,Highway Village
27456,Woodville,MS,Mississippi,WILKINSON,Pinckneyville
27457,Woodville,MS,Mississippi,WILKINSON,Wilkinson
27458,Woodville,MS,Mississippi,WILKINSON,Donegal
27459,Woodville,MS,Mississippi,WILKINSON,Ireland
27460,Woodville,MS,Mississippi,WILKINSON,Laneheart
27461,Woodville,MS,Mississippi,WILKINSON,Fort Adams
27462,Woodville,MS,Mississippi,WILKINSON,Ft Adams
27463,Woodville,MS,Mississippi,WILKINSON,Doloroso
27464,Woodville,MS,Mississippi,WILKINSON,Turnbull
27465,Woodville,MS,Mississippi,WILKINSON,Lessley
27466,Woodville,MS,Mississippi,WILKINSON,Woodville
27467,Columbus,MS,Mississippi,LOWNDES,Mccrary
27468,Columbus,MS,Mississippi,LOWNDES,Golden Triangle Regional Air
27469,Columbus,MS,Mississippi,LOWNDES,New Hope
27470,Columbus,MS,Mississippi,LOWNDES,Fairlane
27471,Columbus,MS,Mississippi,LOWNDES,Columbus
27472,Columbus,MS,Mississippi,LOWNDES,Columbus AFB
27473,Columbus,MS,Mississippi,LOWNDES,G T Airport
27474,Aberdeen,MS,Mississippi,MONROE,Darracott
27475,Aberdeen,MS,Mississippi,MONROE,Lackey
27476,Aberdeen,MS,Mississippi,MONROE,Aberdeen
27477,Aberdeen,MS,Mississippi,MONROE,Centralgrove
27478,Aberdeen,MS,Mississippi,MONROE,New Wren
27479,Aberdeen,MS,Mississippi,MONROE,East Aberdeen
27480,Aberdeen,MS,Mississippi,MONROE,Binford
27481,Aberdeen,MS,Mississippi,MONROE,Gibson
27482,Aberdeen,MS,Mississippi,MONROE,Muldon
27483,Aberdeen,MS,Mississippi,MONROE,Strongs
27484,Aberdeen,MS,Mississippi,MONROE,Wren
27485,Ackerman,MS,Mississippi,CHOCTAW,Chester
27486,Ackerman,MS,Mississippi,CHOCTAW,Ackerman
27487,Ackerman,MS,Mississippi,CHOCTAW,Fentress
27488,Ackerman,MS,Mississippi,CHOCTAW,Reform
27489,Artesia,MS,Mississippi,LOWNDES,Artesia
27490,Bellefontaine,MS,Mississippi,WEBSTER,Bellefontaine
27491,Brooksville,MS,Mississippi,NOXUBEE,Brooksville
27492,Brooksville,MS,Mississippi,NOXUBEE,Deerbrook
27493,Brooksville,MS,Mississippi,NOXUBEE,Bigbee Valley
27494,Brooksville,MS,Mississippi,NOXUBEE,Cliftonville
27495,Brooksville,MS,Mississippi,NOXUBEE,Lynn Creek
27496,Caledonia,MS,Mississippi,LOWNDES,Bartahatchie
27497,Caledonia,MS,Mississippi,LOWNDES,Caledonia
27498,Caledonia,MS,Mississippi,LOWNDES,Kolola Springs
27499,Caledonia,MS,Mississippi,LOWNDES,White Sand
27500,Cedarbluff,MS,Mississippi,CLAY,Waddell
27501,Cedarbluff,MS,Mississippi,CLAY,Griffith
27502,Cedarbluff,MS,Mississippi,CLAY,Cedarbluff
27503,Crawford,MS,Mississippi,LOWNDES,Crawford
27504,Crawford,MS,Mississippi,LOWNDES,Penns
27505,Crawford,MS,Mississippi,LOWNDES,Trinity
27506,Eupora,MS,Mississippi,WEBSTER,Europa
27507,Eupora,MS,Mississippi,WEBSTER,Grady
27508,Eupora,MS,Mississippi,WEBSTER,Sapa
27509,Eupora,MS,Mississippi,WEBSTER,Tomnolen
27510,Eupora,MS,Mississippi,WEBSTER,Eupora
27511,Eupora,MS,Mississippi,WEBSTER,Fame
27512,French Camp,MS,Mississippi,CHOCTAW,French Camp
27513,Hamilton,MS,Mississippi,MONROE,Old Hamilton
27514,Hamilton,MS,Mississippi,MONROE,Hamilton
27515,Kilmichael,MS,Mississippi,MONTGOMERY,Poplar Creek
27516,Kilmichael,MS,Mississippi,MONTGOMERY,Poplar Springs
27517,Kilmichael,MS,Mississippi,MONTGOMERY,Sibleton
27518,Kilmichael,MS,Mississippi,MONTGOMERY,Hendrix
27519,Kilmichael,MS,Mississippi,MONTGOMERY,Kilmichael
27520,Maben,MS,Mississippi,WEBSTER,Maben
27521,Maben,MS,Mississippi,WEBSTER,Oktibbeha
27522,Maben,MS,Mississippi,WEBSTER,Cumberland
27523,Mantee,MS,Mississippi,WEBSTER,Dancy
27524,Mantee,MS,Mississippi,WEBSTER,Pinebluff
27525,Mantee,MS,Mississippi,WEBSTER,Bentley
27526,Mantee,MS,Mississippi,WEBSTER,Hohenlinden
27527,Mantee,MS,Mississippi,WEBSTER,Mantee
27528,Mathiston,MS,Mississippi,WEBSTER,Sherwood
27529,Mathiston,MS,Mississippi,WEBSTER,Mathiston
27530,Mathiston,MS,Mississippi,WEBSTER,Clarkson
27531,Mayhew,MS,Mississippi,LOWNDES,Mayhew
27532,Montpelier,MS,Mississippi,CLAY,Montpelier
27533,Pheba,MS,Mississippi,CLAY,Pheba
27534,Pheba,MS,Mississippi,CLAY,Beasley
27535,Prairie,MS,Mississippi,MONROE,Prairie
27536,Starkville,MS,Mississippi,OKTIBBEHA,Adaton
27537,Starkville,MS,Mississippi,OKTIBBEHA,Hickory Grove
27538,Starkville,MS,Mississippi,OKTIBBEHA,Bells School
27539,Starkville,MS,Mississippi,OKTIBBEHA,Bradley
27540,Starkville,MS,Mississippi,OKTIBBEHA,Muldrow
27541,Starkville,MS,Mississippi,OKTIBBEHA,Patrick
27542,Starkville,MS,Mississippi,OKTIBBEHA,Starkville
27543,Starkville,MS,Mississippi,OKTIBBEHA,Blackjack
27544,Starkville,MS,Mississippi,OKTIBBEHA,Osborn
27545,Starkville,MS,Mississippi,OKTIBBEHA,Sessums
27546,Starkville,MS,Mississippi,OKTIBBEHA,Oktoc
27547,Starkville,MS,Mississippi,OKTIBBEHA,Clayton Village
27548,Starkville,MS,Mississippi,OKTIBBEHA,Longview
27549,Starkville,MS,Mississippi,OKTIBBEHA,Rocky Hill
27550,Mississippi State,MS,Mississippi,OKTIBBEHA,Miss State
27551,Mississippi State,MS,Mississippi,OKTIBBEHA,Ms State Univ
27552,Mississippi State,MS,Mississippi,OKTIBBEHA,Ms St
27553,Mississippi State,MS,Mississippi,OKTIBBEHA,Ms State
27554,MSU,MS,Mississippi,OKTIBBEHA,Msu
27555,Mississippi State,MS,Mississippi,OKTIBBEHA,Mississippi State University
27556,Mississippi State,MS,Mississippi,OKTIBBEHA,Mississippi State
27557,Mississippi State,MS,Mississippi,OKTIBBEHA,State College
27558,Steens,MS,Mississippi,LOWNDES,Steens
27559,Stewart,MS,Mississippi,MONTGOMERY,Lodi
27560,Stewart,MS,Mississippi,MONTGOMERY,Stewart
27561,Sturgis,MS,Mississippi,OKTIBBEHA,Craig Springs
27562,Sturgis,MS,Mississippi,OKTIBBEHA,Morgantown
27563,Sturgis,MS,Mississippi,OKTIBBEHA,Sturgis
27564,Walthall,MS,Mississippi,WEBSTER,Monte Vista
27565,Walthall,MS,Mississippi,WEBSTER,Walthall
27566,Weir,MS,Mississippi,CHOCTAW,Bankston
27567,Weir,MS,Mississippi,CHOCTAW,Weir
27568,West Point,MS,Mississippi,CLAY,Abbott
27569,West Point,MS,Mississippi,CLAY,Tibbee
27570,West Point,MS,Mississippi,CLAY,Mary Holmes
27571,West Point,MS,Mississippi,CLAY,Whites
27572,West Point,MS,Mississippi,CLAY,West Point
27573,Woodland,MS,Mississippi,CHICKASAW,Woodland
27574,Woodland,MS,Mississippi,CHICKASAW,Anchor
27575,Woodland,MS,Mississippi,CHICKASAW,Sparta
27576,Woodland,MS,Mississippi,CHICKASAW,Atlanta
27577,Arlington,GA,Georgia,CALHOUN,Arlington
27578,Attapulgus,GA,Georgia,DECATUR,Attapulgus
27579,Bainbridge,GA,Georgia,DECATUR,Bdge
27580,Bainbridge,GA,Georgia,DECATUR,West Bainbridge
27581,Bainbridge,GA,Georgia,DECATUR,Bainbridge
