,city,link,state,title
312,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=CV5YfByzlmos&rlt=American+restaurants&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMA56BAgAEBY",['Connecticut'],American restaurants
313,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=CT0KA9Z38lv-&rlt=Takeout&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
314,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=&rlt=Delivery&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
315,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=CSdHY_UyGBte&rlt=Best+dinners+with+kids&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMAd6BAgAEAg",['Connecticut'],Best dinners with kids
316,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=CWv0Eh59rHwh&rlt=Italian+restaurants&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMAh6BAgAEAo",['Connecticut'],Italian restaurants
317,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=CWSxQ1IfXuLp&rlt=Cozy+restaurants&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMAl6BAgAEAw",['Connecticut'],Cozy restaurants
318,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=CS13abHaOq5t&rlt=Pizza+restaurants&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMAp6BAgAEA4",['Connecticut'],Pizza restaurants
319,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+dinner&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=Cd0ypf0h2Sl6&rlt=Best+dinners&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMAt6BAgAEBA",['Connecticut'],Best dinners
320,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=group-friendly+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=CTrZELbBiHXf&rlt=Group-friendly+dining&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMAx6BAgAEBI",['Connecticut'],Group-friendly dining
321,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=CUvA25ermic2&rlt=Great+cocktails&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMA16BAgAEBQ",['Connecticut'],Great cocktails
322,['East Hampton'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCduPVTVtRuaJEbEN3UcSxhnj&lsspp=CZ3keh39-Sce&rlt=American+restaurants&owsq=East+Hampton,+Connecticut+Restaurants&ved=2ahUKEwjZvPuWjYbuAhXxGFkFHQJFAIMQ9s8CMA56BAgAEBY",['Connecticut'],American restaurants
